  0.000000000000000E+000  0.000000000000000E+000
  7.894736842105263E-002  6.240000000000000E-002
  0.157894736842105       0.227900000000000     
  0.236842105263158       0.442500000000000     
  0.315789473684211       0.647200000000000     
  0.394736842105263       0.803700000000000     
  0.473684210526316       0.904900000000000     
  0.552631578947368       0.962400000000000     
  0.631578947368421       0.989800000000000     
  0.710526315789474        1.00000000000000     
  0.789473684210526        1.00000000000000     
  0.868421052631579        1.00000000000000     
  0.947368421052632        1.00000000000000     
   1.02631578947368        1.00000000000000     
   1.10526315789474        1.00000000000000     
   1.18421052631579        1.00000000000000     
   1.26315789473684        1.00000000000000     
   1.34210526315789        1.00000000000000     
   1.42105263157895        1.00000000000000     
   1.50000000000000        1.00000000000000     
